id	document	label
1762	정권 바뀌 개발 개발 얘기 출산 관련 얘기 없다 지방 사람 없다 아파트 올리 집 천지 먹고살기 사는게 집 살돈 어딨 돈벌기 어딨 정치인 권력 눈 멀 국민 듣 좋은 소리	1762
1763	고통 여자 우대 정책 비교 남자 남자 집 애기 짐 덩이 인식 시작 애기 벌레 여자 여자 눈 높은 비교 희생 합리 이야기 남자 가부장 모습 가정 모습 유리 취사 선택 여자 하자 있다 좋은 남자 결혼 이유 마음 드 남자 없다 남자 여자 관심 받는 고통 가사노동 없다 투명 인간 여자 입구	1763
1764	법 개판 애낳기 점 같은 아동 폭행 빽 있다 자식 집행유예 받는 음주운전 뺑소니 살인 집행유예 오웬 춘 같은 극악무도 살인범 사형 집행 내리 한몫 같은 학교 폭력 학교 선 마무리 지 살인 일어나 이상 수사 생각 없다 경찰 그렇 공약 이행 밥그릇 이상 국회의원 그렇 퇴 받는 권력가 집안 자식 퇴직금 받는 무죄 그렇 국회의원 아들 음주 운전 법 자체 그렇 가족 살인 피의자 죽이 판사 가해자 사랑 반성 교화 여지 있다 초범 징역 집행유예 권력가 재벌가 이슈 이슈 이슈 화제 시나리오 국민 눈 보이 아 벌어지 행태 그렇 살인 경제 사범 보이스 피싱 강간범 음주운전 판사 그렇 법 개판	1764
1765	고통 피하 본디 인생 고통 생 벌이 진흙 속 피어나 연꽃 고통 속 행복 어니 진리 깨달 기회 눈 감 도망치 두려움 떨 진정 세상 고통 없다 삶 존재 생 우습	1765
1766	정답 속 집값 때문에 불행 물려주 눈 웃 김 이러 출산 오르 이유 평생 집값 타령 해대	1766
1767	사람 눈 높은 스스로 상대방 대 잣대	1767
1768	남북한 있다 남북한 비 지금 많이 비교 치열 자연 반사 젊은이 애낳기 두 만 애낳기 미혼모 아기 이상 눈 편견 없다 나라 애기 애낳기 유능 미혼모 많이 청소년 성적 호기심 악용 디지탈 범죄 뿌리 뽑 희망 있다	1768
1769	집값 때문에 결혼 집값 때문에 설문 조사 결혼 시술 애낳기 딩크 애낳기 독박육아 육아 눈 뻔하 가사노동 노동 시가 쪽 유난 시집살이 경력단절 좋은 점 있다 집 오빠 아빠 한숨 집 문제 생각 주변 친구 얘기 인터넷 얘기 소수 아빠 남자 형제 있다 결혼 애기 애낳기 잘사 언니 있다 또래 친구 결혼 친구 많이 결혼 긍정 가정 남자 만나 다정 결혼 바뀌 남자 많이 사회 인터넷 남자 글 선입견 남자 같은 생각 멀 너무많다 가부장 집안일 아빠 남자 집안일 남자 시키 유교문화 결혼 조금 시키 딸 분위기 쉽 바뀌 기성세대 젊은세대 없다 또래 남자 수준 남자 많이 남녀갈등 감수 없다 여자 남녀갈등 남자 결혼 연애 싫다 정치인 남녀갈등 가르 나라 남녀갈등 교육비 시키 저녁 시간 퇴근 회식 문화 회식 참석 승진 악영향 사회 문제 해결 육아 육아휴직 여자 남자 자유 비교 비교 결혼 연애 이유 집값 염불 없다	1769
1770	눈 높은 한몫	1770
1771	댓글 둘러보 갑론을박 눈 나라 구성원 사회 자본 배분 생각 드 체감 요소 누리 관점 차이 존재 같은 대야 전쟁 통 자체 목적 유교문화 결혼 효도 식 위안 얻 유교문화 앞 나아지 기대감 있다 결혼 결혼 육아 가족 부양 우울 시작 같은 심화 상황 인간 행복 존엄 희망 기쁨 같은 누리 기대 없다 혼인 출산 일 없다 같은 지금 사회 구성원 개개인 유발 고통 피로감 가족 짊어지 생각 부류 결혼 출산 스스로 감당 비교 없다	1771
1772	먹고살기 사는게 부담 갖 혼자 먹고살기 살만 결혼 출산 쪽 눈	1772
1773	눈 높은 여자 드라마 영향 공주 줄다 영상 매체 영향 시각 남녀갈등 눈 높은 사는게 줄다 영상 매체 많이	1773
1774	아이돌 드라마 영화 때문에 한국 여자 눈 듯이 높은 공주 여왕 줄다	1774
1775	사는게 때문에 사는게 출산 기피 부분 없다 여자 사회 역할 변화 때문에 여자 사회 기대 역할 늘 편 옳 표현 같은 원인 교육비 있다 근본 정치 불안 조장 회색분자 확산 여자 입지 선택 폭 커지 사회 동시 선택 강요 상황 노출 없다 선택 출산 비중 상대 줄어드 상황 연출 불안 심리 오 회색분자 특징 정치 불신 상대 박탈감 탓 부류 끼 죽다 맛 경험 밖 없다 사회 미래 애착 있다 소외 없다 미래 모습 그리 현실 비관 동반 고통 목도 비교 미래 모습 모습 상상 현실 직시 애착 불안 미래 삶 극복 용기 사람 배후자 가사노동 중요 유교문화 정치 실수 국민 피 땀 메꾸 얕 술수 난무 정치판 요원 개선 만년지계 정책 정치 합의 정책 당선 자 비교 입맛 바꾸 만들어야 정책 중립 지키 정치 개혁 정치인 권력 남용 법 제도 마련 우선 복지 정책 인하 포퓰리즘 발 붙이 흑색 정치 없다 정치판 조성 현실 허울 미래 삶 안정 장치 정책 지속 관리 정치 천문학 선거 없애 비용 국민 부담 줄이 방향 없다 정치인 국민 당혹 입장 번이 생각 자질 검증 염치 현실 비교 누리 향 흥 미래 비교 자식 뻔 이익 때문에 비교 쌓 혈안 구설 비리 몰 닫 게 덮 죄악 노출 악순환 지켜보 국민 심경 속 애낳기 눈 넣 세상 분위기 속 자라 비교 뻔 세상 애낳기 희망 사람 출산 장려 지원금 남발 문외한 정치 행각 사는게 사는게 오해 유교문화 정치판 유유상종 아 놈 잔치 벌이 먹고살기 대 이 정치 빨대 꽂 국민 개돼지 인식 없다 듬 대통령 재임 정치인 재임 없다 방법 정치 창조 관리 개선 가능 같은 목숨 걸 정치 자 추구 생각 삼척동자 보이 이기심 시골 곳곳 입학 시즌 플래카드 서울대 고시 등등 합격 축하 메시지 장려 칭찬 북돋우 마음 발전 사	1775
1776	일론머스크 많이 자 주위 눈 들어오 전쟁 치르 일반 시민 비교 겨를 없다	1776
1777	회사 유아원 있다 애낳기 쉬 부담 여자 뽑 지랄 떨 아내 차별 받는 애낳기 장려 일 돈벌기 받는 외국인 때문에 나라 사람 머리 좋은 생각 준비 준비 좋은 사람 브레인 있다 회사 살리 글로벌 유교문화 인재 민족 어딨 따 자국민 나라 여자 터 강인 있다 무시 어머니 여자 같은 사람 구박 받는 애낳기 세상 없다 인재 없다 나라 정부 밀 회사 사회 구성원 이해 배려 인구 감소 세계 밀리 눈 보이 효율 따지 이익 추구 애낳기 혼자 사는게 모 결혼 모 애낳기 효율 이익 읍 돈벌기 시간 가공 행복 글 일부 여자 이용 이기 챙기 여자 치열 이기 구 사람 때문에 여자 이기 몰상식 사람 때문에 피해 입 실효 있다 정책 시점 앞 인재 앞 껄 준비 뜻 이기 굴 망하 있다	1777
1778	비교 사회 없다 약자 가사노동 없다 치부 사회 성공 사람 뒷바라지 스스로 인식 양극 미래 애낳기 사회 전체 인식 인구 쇠퇴 길 없다 봄 악순환 끊 전체 교육비 입시 위주 비교 없다 선생 매칭 다양 존중 철학 대표 서울대 학연 지연 기득 언론 검찰 정치 산업 등등 점유 권력 정보 재산 비교 자식 젊은세대 물려주 비교 입시 위주 교육비 바꾸 고민 사회 전체 방법 공유 인식 언론 맛 쓸데없 정보 접하 국민 눈 귀 가리 나라	1778
1779	혼자 편하 비유 맞추 공감 뒤지 눈 삐	1779
1780	출산 혼자 젊은세대 사람 살아가 고통 사회 문제 사는게 결혼 자식 애낳기 불행 삶 사는게 같은 삶 각자 자식 나 삶 행복 삶 외 언론 많이 사회 만큼 콧대 높은 허영심 같은 눈 높은 경우 혼자 삶 추구 분 있다 같은 이세상 사람 고통 행복 사는게 좋은 가족 도요	1780
1781	붕어 머리 이해 집 비용 경제력 남자 높은 눈 보이 판단 듄 같은	1781
1782	식민지 뜯 얻 나라 복지 퍼부 우리나라 없다 사람 눈 높은	1782
1783	피상 이야기 많이 같은 미혼 비교 일반 없다 개인 이야기 있다 결혼 이상 축적 포기 경제 관념 뒤늦 눈 각자도생 느낌 연애 연애 모으 어려움 돈벌기 주위 들려오 이야기 교육비 양육비 대출금 지출 많이 적금 자체 비상금 소소 주식 아내 걸리 죽다 다고 야근 출장 스트레스 받는 일 본인 용돈 고딩 수준 투자 포기 유일 부자 희망 대출금 값 오르 바라 집 경우 해당 성격 부분 고민 많이 짐 고부 갈등 양육 이혼 문제 면 앞서 우울 생각 이상 가정 있다 생각 준비 생각 배우자 생각 멘탈 부분 때문에 우울 많이 연애 여자 친구 성격 기복 혼자 받아들이 고부 갈등 같은 기 아내 추구 방향 다르 힘 같은 미니멀리즘 집 정돈 좋은 여자 친구 집 있다 좋은 별개 정리 물건 스트레스 받는 치우 이제 인정 환경 생각 스트레스 켠 치열 사는게 같은 시간 뺏기 주변 결혼 사람 생각 밖 일 집 일 그러 부인 책 비교 사는게 행복 느끼 때문에 행복 좋은 집 잔소리 듣 혼자 영화 맥주 마시 꿈 한국 사람 서양 비교 독립 늦 같은 교육비 시절 공부 잔소리 성인 생활 잔소리 듣 사는게 자유 갈망 높은 짐 미국 독립 애낳기 가정 꾸리 욕망 상대 회사 나이 결혼 친구 있다 친구 독립 사는게 소속감 갈망 자유 열망 한국 한국 결혼 가족 가족 관념 상대 사는게 시부모 때문에 스트레스 배우자 가족 지내 좋은 강요 개인 상황 자랑 아빠 있다 금수 은수저 타령 한국 사회 결혼 은수저 수저 쥐 없다 생각 무능 아빠 있다 생각 없다 사는게 가슴 켠 있다 고독 찾아오 있다 없다 차이 같은 결혼 애낳기 문제 문제 이기 부분 있다 사회 현상 의미 있다 있다 생각나 대로 혼자 이기 없다 세계 한국 성인 남녀갈등 이기 단순 경제 이유	1783
1784	눈 샛별 부분 있다 계획 수립	1784
1785	눈 높은 키우기	1785
1786	동양인 개 빻 성적 매력 없다 눈 높은	1786
1787	애낳기 이유 젊은세대 희망 주지 정치권력 눈 멀 좌절감 미래 불안감 조성 남녀갈등 편가르 남녀갈등 증오 언론 정치인 때문에 수신료 받는 쳐먹 언론 최소한 양심 중립 지키 부패 권력 비호 외면 권력 입맛 소리 언론 없다 정도 만행 애낳기 애낳기 관심 없다 권력 비교 똥 빨 나중 자리 있다 기회 오 에이	1787
1788	부모 눈 젊은세대 애낳기 사는게	1788
1789	사교육비 맞벌이 외 출산 거부감 근본 원인 드러나 현상 기본 사회 전반 분위기 같은 비교 지나치 빠르 유교문화 없다 사회 공기 유교문화 없다 사람 고통 투쟁 걸음 뒤 물러서 수도권집중 수도권집중 그렇 지나치 비교 대학 입시 제도 붐비 빵빵거리 도로 새벽 배송 비교 공사 도심 지성 가치 중심 문화 물질 만능 주의 천민자본주의 근간 이슈 문화 결국 서양 흉내 내 경제 급성장 한중일 관용 포용 유교문화 존중 친밀 같은 가치 부재 가운데 기술 경제 발전 산물 천민자본주의 엘리트주의 연결 함정 다행 젊은세대 층 감지 기존 사회 문화 역행 이상 직장 이름값 매 일 삶 균형 중시 저출산 나 사회 이행 과정 이번 선거 포스터 사회 맥락 반복 한숨 조희연 포스터 비교 생각 눈 술 교육비 같은 모토 있다 다행	1789
1790	옛날 여자 유교문화 결혼 유교문화 할배 법 만드 애낳기 결혼 남자 동남아 여자 애낳기 돈벌기 결혼 눈 여자 교육비 시키 자식 주변 돈벌기 명예 몰려드 여자 많이 혼인 연애 유교문화 착오 법	1790
1791	애낳기 돈벌기 없다 키우기 고통 복지 눈 가리 아웅	1791
1792	여자 눈 높은 드라마 아이돌 가수 영향 현실 망각 이혼 재산 분할 양육비 받는 생각 결혼 이혼 가능 생각 남자 조건 높은 남자 결혼	1792
1793	이유 여자 눈 높은 높은 친척 가족 친구 회사 남자 집 여자 몸 이상 대다수 여자	1793
1794	분석 허접 집값 때문에 교육비 때문에 애초 남녀갈등 간 사랑 가정 만드 사고방식 자체 문제 때문에 한국 역사 부유 대중 매체 부자 보고 눈 높은 비교 엄청나 가난 생각 사는게 생각 가난	1794
1795	혼자 여자 사귀 어렵 결혼 어렵 여자 눈 높은 결혼 생각 혼자 남자 주위 끊이 혼자 있다 결혼 애낳기 거부 눈 높은	1795
1796	한중일 동아시아 유전 문제지 남녀갈등 비교 떨어지 눈치보 사회 탓 나라 빈부 격차 집값 문제 없다 나라 사는게 비교 비교 애낳기 행복 마인드 속물 동아시아 위 서 움츠러들 사는게 애낳기 한마디 본인 주제 눈 높은	1796
1797	물가 사교육비 집값 결혼 대부분 한국 사는게 결혼 꿈꾸 나라 행복 지수 예전 바닥 눈 하루 삶 사는게 주위 본인 부정 마인드 뉴스 현실 오늘 책 마인드 컨트롤	1797
1798	나라 빈부 격차 특이 의식 수준 높은 측 속하 사람 현실 맹목 집착 주입 독재 정권 원인 결혼 이성 얻 욕구 대체 처 많이 드라마 방송 혜 짧 시간 남자 여자 눈 신 높은 똑같 남자 한국 여자 시집 오 외국 여자 시집 오 수많 원인 복합 저출산 인구 감소 고치 일임	1798
1799	예전 미국 상 남자 행동 백인 남자 집 층 홈스테이 새벽 울 눈 기저귀 갈고 분유 먹이 그때 시간 거치 육아 분업 문화 자리 잡 생각	1799
1800	여자 남자 미디어 발전 눈 높은 집값 교육비 비니 하등 관계 없다	1800
1801	정년 보장 청년 생산력 줄어들 상대방 눈 높은 경제 자존 곳 예산 비교 기혼 육아 여자	1801
1802	집값 양육비 교육비 여자 사회 진출 상향 남자 눈 차 사는게 생각 남녀갈등 최근 퐁 퐁	1802
1803	남편 의지 의식 애초 맞벌이 남자 결혼 결혼 의지 사람 맞벌이 생활 가능 남자 결혼 의지 결혼 맞벌이 생활 가능 남자 결혼 사회 평등 구조 유리 천장 있다 사회 평등 구조 유리 천장 없다 일 실적 좋은 남자 같은 이유 승진 여자 상사 없다 평등 인하 여자 직원 없다 없다 사회 많이 백수 가사노동 없다 이미지 이미지 참 고요 선택 폭 치열 비교 사회 참고 노력 남자 전업주부 참을성 부족 야근 기피 충성 고요 남자 다르 야근 기피 남자 충성 떨어지 참을성 부족 남자 여자 수준 아시 백수 이미지 없다 불평 남자 전업주부 해 늘어나 이미지 상관없 집안일 직업 생각 프로 있다 전업주부 그렇 전업주부 칼 반반 전업주부 형 있다 여가 많이 계발 애기 있다 시간 생기 계발 정도 시간 남지 집안일 집안일 눈 보이 곳 아 애초 전업주부 돈벌기 버 쪽 수입 압도 많이 대부분 맞벌이 젊은세대 층 역할 분담 생각 님 비교 앞 그렇 본인 마누라 먹고살기 비교 앞 마누라 집안일 시키 비교 앞 행복 답변 가치 없다 앞 피시 결혼 비용 부담 정도 가사노동 남자 많이 재산 결혼 후 형성 재산 기여 정도 분할 기본 상식 여자 때문에 작정 요구 요구 재산 형성 기여 때문에 여자 남자 결혼 비용 이유 애초 부모 아들 결혼 돈벌기 결혼 비용 많이 부분 차지 부모 결혼 비용 애초 부모 딸 아들 돈벌기 여자 남자 결혼 비용 맞추 부모 지원 결혼 자금 아들 딸 차별 아들 집 딸 집 그러 집 오 여자 늘어나 남편 버 구조 남편 외벌 가정 많이 집안일 사회생활 젊은세대 사는게 여자 가사노동 좋은 버 집안일 여자 남자 여자 집안일 여자 좋은 직장 들어가 피나 노력 직장 궂 가리 여자 남자 동등 차별 돈벌기 받는 조건 돈벌기 남	1803
